Vin,Vo,D1,D2,DT,Fs,Po,PIron,PCond,PCopp,PSw,Ploss
200.00,273.44,0.70,0.30,0.03,50000.00,213.62,0.37,0.81,0.10,2.95,4.23
200.00,273.37,0.70,0.30,0.03,50000.00,249.10,0.39,0.90,0.10,3.10,4.49
200.00,273.28,0.70,0.30,0.03,50000.00,298.72,0.42,1.04,0.10,3.28,4.85
200.00,273.13,0.70,0.30,0.03,50000.00,373.01,0.47,1.27,0.10,3.45,5.29
200.00,272.90,0.70,0.30,0.03,50000.00,496.48,0.54,1.72,0.10,3.57,5.94
200.00,272.53,0.70,0.30,0.03,25000.00,495.15,0.98,2.09,0.40,1.86,5.31
200.00,272.42,0.70,0.30,0.03,50000.00,742.14,0.65,2.83,0.10,3.73,7.31
200.00,272.06,0.70,0.30,0.03,25000.00,740.18,1.19,3.12,0.39,2.19,6.89
250.00,271.79,0.90,0.10,0.02,25000.00,184.68,0.46,0.54,0.06,1.15,2.20
250.00,271.52,0.90,0.10,0.02,100000.00,163.83,0.02,0.24,0.00,11.25,11.52
250.00,271.49,0.90,0.10,0.02,100000.00,184.27,0.02,0.27,0.00,10.98,11.28
250.00,271.48,0.90,0.10,0.02,50000.00,163.77,0.04,0.31,0.01,5.31,5.67
250.00,271.46,0.90,0.10,0.02,100000.00,210.54,0.02,0.31,0.00,10.61,10.94
250.00,271.45,0.90,0.10,0.02,50000.00,184.21,0.04,0.34,0.01,5.17,5.55
250.00,271.42,0.90,0.10,0.02,50000.00,210.48,0.04,0.37,0.01,4.98,5.41
250.00,271.41,0.90,0.10,0.02,100000.00,245.55,0.02,0.36,0.00,10.11,10.50
250.00,271.37,0.90,0.10,0.02,50000.00,245.48,0.04,0.42,0.01,4.77,5.24
250.00,271.35,0.90,0.10,0.02,100000.00,294.53,0.02,0.45,0.00,9.49,9.97
250.00,271.31,0.90,0.10,0.02,50000.00,294.44,0.04,0.50,0.01,4.51,5.07
250.00,271.26,0.90,0.10,0.02,100000.00,367.91,0.03,0.58,0.00,8.79,9.40
250.00,271.24,0.90,0.10,0.02,25000.00,210.21,0.07,0.55,0.06,2.24,2.92
250.00,271.22,0.90,0.10,0.02,50000.00,367.80,0.05,0.62,0.01,4.23,4.91
250.00,271.20,0.90,0.10,0.02,25000.00,245.16,0.07,0.59,0.06,2.17,2.89
250.00,271.14,0.90,0.10,0.02,25000.00,294.06,0.08,0.65,0.06,2.09,2.87
250.00,271.11,0.90,0.10,0.02,100000.00,489.99,0.03,0.84,0.00,7.99,8.87
250.00,271.07,0.90,0.10,0.02,50000.00,489.85,0.05,0.87,0.01,3.89,4.83
250.00,271.04,0.90,0.10,0.02,25000.00,367.33,0.09,0.76,0.05,1.98,2.89
250.00,270.89,0.90,0.10,0.02,25000.00,489.21,0.10,0.99,0.05,1.87,3.01
250.00,270.80,0.90,0.10,0.02,100000.00,733.31,0.03,1.47,0.00,7.41,8.92
250.00,270.76,0.90,0.10,0.02,50000.00,733.11,0.06,1.49,0.01,3.75,5.33
250.00,270.59,0.90,0.10,0.02,25000.00,732.16,0.12,1.58,0.05,1.95,3.70
200.00,269.93,0.70,0.30,0.03,100000.00,161.92,0.16,0.49,0.02,4.84,5.51
200.00,269.93,0.75,0.25,0.00,100000.00,161.92,0.19,0.49,0.03,4.83,5.54
200.00,269.90,0.70,0.30,0.03,100000.00,182.11,0.17,0.54,0.02,4.85,5.58
200.00,269.89,0.75,0.25,0.00,100000.00,182.11,0.19,0.54,0.03,4.87,5.63
200.00,269.85,0.70,0.30,0.03,100000.00,208.05,0.18,0.61,0.02,4.95,5.76
200.00,269.85,0.75,0.25,0.00,100000.00,208.05,0.20,0.61,0.03,4.99,5.84
200.00,269.78,0.75,0.25,0.00,100000.00,242.60,0.22,0.71,0.03,5.26,6.21
200.00,269.78,0.70,0.30,0.03,100000.00,242.60,0.19,0.71,0.02,5.20,6.12
200.00,269.69,0.75,0.25,0.00,100000.00,290.93,0.24,0.86,0.03,5.71,6.83
200.00,269.69,0.70,0.30,0.03,100000.00,290.93,0.20,0.86,0.02,5.65,6.73
200.00,269.55,0.75,0.25,0.00,100000.00,363.29,0.26,1.10,0.03,6.35,7.74
200.00,269.55,0.70,0.30,0.03,100000.00,363.29,0.23,1.10,0.02,6.30,7.64
200.00,269.32,0.75,0.25,0.00,100000.00,483.57,0.30,1.55,0.03,6.93,8.81
200.00,269.32,0.70,0.30,0.03,100000.00,483.57,0.26,1.55,0.02,6.91,8.75
250.00,268.96,0.90,0.10,0.03,25000.00,160.76,0.40,0.46,0.04,1.21,2.12
200.00,268.87,0.75,0.25,0.00,100000.00,722.91,0.36,2.63,0.03,7.39,10.41
200.00,268.87,0.70,0.30,0.03,100000.00,722.90,0.31,2.63,0.02,7.38,10.35
250.00,268.56,0.90,0.10,0.03,50000.00,160.28,0.03,0.28,0.01,5.43,5.74
250.00,268.54,0.90,0.10,0.03,50000.00,180.28,0.03,0.31,0.01,5.28,5.63
250.00,268.51,0.90,0.10,0.03,50000.00,205.99,0.03,0.34,0.01,5.10,5.48
250.00,268.46,0.90,0.10,0.03,50000.00,240.24,0.03,0.38,0.01,4.87,5.30
250.00,268.40,0.90,0.10,0.03,50000.00,288.16,0.03,0.45,0.01,4.60,5.10
250.00,268.39,0.90,0.10,0.03,25000.00,180.08,0.05,0.47,0.04,2.38,2.94
250.00,268.35,0.90,0.10,0.03,25000.00,205.75,0.05,0.49,0.04,2.31,2.90
250.00,268.31,0.90,0.10,0.03,25000.00,239.97,0.05,0.53,0.04,2.23,2.86
250.00,268.31,0.90,0.10,0.03,50000.00,359.96,0.03,0.58,0.01,4.30,4.92
250.00,268.25,0.90,0.10,0.03,25000.00,287.84,0.06,0.59,0.04,2.14,2.83
250.00,268.16,0.90,0.10,0.03,25000.00,359.56,0.06,0.70,0.04,2.03,2.82
250.00,268.16,0.90,0.10,0.03,50000.00,479.40,0.04,0.81,0.01,3.94,4.80
250.00,268.05,0.95,0.05,0.00,25000.00,159.67,0.40,1.36,0.05,1.21,3.02
250.00,268.01,0.90,0.10,0.03,25000.00,478.88,0.07,0.91,0.04,1.89,2.91
250.00,267.86,0.90,0.10,0.03,50000.00,717.49,0.05,1.40,0.01,3.72,5.17
250.00,267.73,0.95,0.05,0.00,25000.00,179.20,0.05,1.28,0.04,2.38,3.75
250.00,267.72,0.90,0.10,0.03,25000.00,716.73,0.08,1.47,0.04,1.91,3.51
250.00,267.35,0.95,0.05,0.00,25000.00,204.22,0.05,1.19,0.04,2.32,3.60
250.00,266.88,0.95,0.05,0.00,25000.00,237.42,0.05,1.08,0.04,2.25,3.42
250.00,266.30,0.95,0.05,0.00,25000.00,283.66,0.05,0.97,0.04,2.16,3.21
200.00,266.25,0.75,0.25,0.01,50000.00,157.53,1.48,0.66,0.09,1.32,3.56
200.00,266.25,0.75,0.25,0.02,50000.00,157.53,1.48,0.66,0.09,1.32,3.55
200.00,266.23,0.75,0.25,0.00,50000.00,157.51,1.48,0.66,0.09,1.32,3.55
200.00,266.20,0.75,0.25,0.00,50000.00,177.15,1.50,0.70,0.09,1.37,3.67
200.00,266.16,0.75,0.25,0.00,50000.00,202.40,0.33,0.75,0.09,2.86,4.04
200.00,266.10,0.75,0.25,0.00,50000.00,236.02,0.35,0.83,0.09,3.02,4.30
200.00,266.06,0.75,0.25,0.01,50000.00,176.97,1.50,0.70,0.09,1.37,3.66
200.00,266.01,0.75,0.25,0.00,50000.00,283.05,0.38,0.96,0.09,3.21,4.64
200.00,265.89,0.75,0.25,0.03,25000.00,157.10,1.54,1.15,0.37,0.85,3.91
200.00,265.88,0.75,0.25,0.00,50000.00,353.47,0.43,1.17,0.09,3.40,5.09
200.00,265.87,0.75,0.25,0.01,25000.00,157.09,1.54,1.16,0.37,0.85,3.91
200.00,265.85,0.75,0.25,0.03,25000.00,176.69,1.55,1.18,0.37,0.86,3.96
200.00,265.84,0.75,0.25,0.01,25000.00,176.68,1.55,1.18,0.37,0.86,3.96
200.00,265.81,0.75,0.25,0.02,25000.00,157.01,1.54,1.15,0.37,0.85,3.91
200.00,265.80,0.75,0.25,0.03,25000.00,201.86,1.57,1.22,0.37,0.86,4.03
200.00,265.79,0.75,0.25,0.01,25000.00,201.85,1.57,1.22,0.37,0.86,4.03
200.00,265.78,0.75,0.25,0.02,25000.00,176.60,1.55,1.18,0.37,0.86,3.96
250.00,265.75,0.90,0.10,0.03,100000.00,156.94,0.01,0.20,0.00,11.47,11.69
200.00,265.74,0.75,0.25,0.02,25000.00,201.76,1.57,1.22,0.37,0.86,4.02
200.00,265.74,0.75,0.25,0.01,25000.00,235.38,1.60,1.29,0.37,0.87,4.13
200.00,265.73,0.75,0.25,0.03,25000.00,235.38,1.60,1.28,0.37,0.87,4.12
250.00,265.72,0.90,0.10,0.03,100000.00,176.52,0.01,0.23,0.00,11.25,11.49
250.00,265.72,0.95,0.05,0.00,100000.00,156.91,0.01,0.20,0.00,11.46,11.67
250.00,265.70,0.95,0.05,0.00,100000.00,176.49,0.01,0.23,0.00,11.23,11.46
250.00,265.69,0.90,0.10,0.03,100000.00,201.69,0.01,0.26,0.00,10.91,11.19
200.00,265.68,0.75,0.25,0.02,25000.00,235.28,1.60,1.28,0.37,0.87,4.12
250.00,265.67,0.95,0.05,0.00,100000.00,201.67,0.01,0.26,0.00,10.89,11.16
200.00,265.66,0.75,0.25,0.00,50000.00,470.52,0.49,1.58,0.09,3.53,5.70
250.00,265.65,0.90,0.10,0.03,100000.00,235.23,0.01,0.31,0.00,10.43,10.75
200.00,265.65,0.75,0.25,0.01,25000.00,282.28,1.65,1.39,0.37,0.88,4.29
200.00,265.64,0.75,0.25,0.03,25000.00,282.26,1.65,1.38,0.37,0.88,4.28
250.00,265.64,0.95,0.05,0.00,100000.00,235.21,0.01,0.31,0.00,10.41,10.73
200.00,265.62,0.75,0.25,0.02,25000.00,282.22,1.65,1.38,0.37,0.88,4.28
250.00,265.59,0.90,0.10,0.03,100000.00,282.15,0.01,0.38,0.00,9.79,10.19
250.00,265.58,0.95,0.05,0.00,100000.00,282.14,0.01,0.38,0.00,9.77,10.16
250.00,265.55,0.95,0.05,0.00,25000.00,352.59,0.05,0.86,0.03,2.06,3.00
250.00,265.50,0.90,0.10,0.03,100000.00,352.46,0.01,0.50,0.00,9.03,9.54
250.00,265.50,0.95,0.05,0.00,100000.00,352.44,0.01,0.50,0.00,9.01,9.52
250.00,265.35,0.90,0.10,0.03,100000.00,469.42,0.01,0.73,0.00,8.18,8.92
250.00,265.35,0.95,0.05,0.00,100000.00,469.42,0.02,0.73,0.00,8.17,8.91
200.00,265.23,0.75,0.25,0.00,50000.00,703.46,0.59,2.59,0.09,3.71,6.98
250.00,265.06,0.95,0.05,0.00,100000.00,702.57,0.02,1.28,0.00,7.38,8.68
250.00,265.06,0.90,0.10,0.03,100000.00,702.56,0.02,1.28,0.00,7.38,8.68
200.00,264.61,0.75,0.25,0.01,25000.00,350.09,1.71,1.54,0.36,0.90,4.51
250.00,264.57,0.95,0.05,0.00,25000.00,466.66,0.05,0.82,0.03,1.92,2.82
200.00,264.29,0.75,0.25,0.00,25000.00,465.68,0.84,1.91,0.36,1.85,4.96
200.00,264.25,0.75,0.25,0.00,25000.00,349.15,1.69,1.54,0.36,0.90,4.49
200.00,264.25,0.75,0.25,0.00,25000.00,698.26,1.05,2.84,0.36,2.02,6.27
200.00,264.19,0.75,0.25,0.00,25000.00,279.18,1.59,1.37,0.36,0.88,4.19
200.00,264.18,0.75,0.25,0.00,25000.00,232.64,1.54,1.27,0.36,0.87,4.03
200.00,264.12,0.75,0.25,0.00,25000.00,199.32,1.50,1.20,0.35,0.86,3.92
200.00,264.08,0.75,0.25,0.00,25000.00,174.35,1.48,1.16,0.35,0.85,3.84
200.00,264.05,0.75,0.25,0.00,25000.00,154.94,1.47,1.13,0.35,0.84,3.79
250.00,263.27,0.95,0.05,0.00,25000.00,693.13,0.05,1.16,0.02,1.87,3.10
250.00,262.94,0.95,0.05,0.00,50000.00,153.64,0.01,0.22,0.01,5.61,5.85
250.00,262.92,0.95,0.05,0.00,50000.00,172.81,0.01,0.24,0.01,5.49,5.75
250.00,262.88,0.95,0.05,0.00,50000.00,197.45,0.01,0.27,0.01,5.31,5.60
200.00,262.85,0.75,0.25,0.01,100000.00,153.53,0.14,0.45,0.02,4.86,5.48
250.00,262.84,0.95,0.05,0.00,50000.00,230.28,0.01,0.31,0.01,5.08,5.41
200.00,262.81,0.75,0.25,0.01,100000.00,172.68,0.15,0.50,0.02,4.83,5.50
250.00,262.78,0.95,0.05,0.00,50000.00,276.22,0.02,0.37,0.01,4.78,5.18
200.00,262.77,0.75,0.25,0.01,100000.00,197.28,0.16,0.56,0.02,4.88,5.63
200.00,262.71,0.75,0.25,0.01,100000.00,230.05,0.17,0.65,0.02,5.07,5.92
250.00,262.69,0.95,0.05,0.00,50000.00,345.04,0.02,0.48,0.01,4.44,4.94
200.00,262.68,0.75,0.25,0.01,50000.00,197.15,0.29,0.72,0.08,2.79,3.89
200.00,262.62,0.75,0.25,0.01,100000.00,275.88,0.18,0.79,0.02,5.47,6.46
200.00,262.62,0.75,0.25,0.01,50000.00,229.90,0.31,0.80,0.08,2.94,4.14
250.00,262.55,0.95,0.05,0.00,50000.00,459.55,0.02,0.69,0.01,4.05,4.76
200.00,262.54,0.75,0.25,0.01,50000.00,275.70,0.34,0.92,0.08,3.14,4.48
200.00,262.50,0.75,0.25,0.01,100000.00,344.52,0.20,1.01,0.02,6.11,7.34
200.00,262.41,0.75,0.25,0.01,50000.00,344.30,0.37,1.12,0.08,3.36,4.94
200.00,262.29,0.75,0.25,0.01,100000.00,458.63,0.23,1.42,0.02,6.83,8.51
250.00,262.27,0.95,0.05,0.00,50000.00,687.84,0.02,1.20,0.01,3.69,4.92
200.00,262.20,0.75,0.25,0.01,50000.00,458.33,0.43,1.52,0.08,3.51,5.54
200.00,262.16,0.75,0.25,0.03,50000.00,152.73,1.37,0.63,0.08,1.29,3.37
200.00,261.87,0.75,0.25,0.01,100000.00,685.76,0.28,2.41,0.02,7.32,10.03
200.00,261.85,0.75,0.25,0.01,25000.00,457.12,0.77,1.84,0.33,1.84,4.78
200.00,261.78,0.75,0.25,0.01,50000.00,685.30,0.52,2.48,0.08,3.71,6.78
200.00,261.44,0.75,0.25,0.01,25000.00,683.49,0.94,2.73,0.33,1.96,5.95
200.00,260.93,0.75,0.25,0.02,50000.00,170.21,1.37,0.66,0.08,1.32,3.42
200.00,260.35,0.75,0.25,0.02,25000.00,338.90,1.53,1.46,0.31,0.89,4.20
250.00,260.28,0.95,0.05,0.01,100000.00,150.54,0.00,0.16,0.00,11.63,11.80
250.00,260.26,0.95,0.05,0.01,100000.00,169.34,0.00,0.18,0.00,11.45,11.64
250.00,260.24,0.95,0.05,0.01,100000.00,193.50,0.00,0.21,0.00,11.17,11.38
250.00,260.21,0.95,0.05,0.01,100000.00,225.70,0.00,0.25,0.00,10.72,10.98
250.00,260.20,0.95,0.05,0.01,50000.00,150.46,0.01,0.19,0.00,5.71,5.91
250.00,260.18,0.95,0.05,0.01,50000.00,169.24,0.01,0.21,0.00,5.59,5.81
250.00,260.18,0.95,0.05,0.01,100000.00,270.77,0.00,0.31,0.00,10.08,10.40
250.00,260.15,0.95,0.05,0.01,50000.00,193.37,0.01,0.23,0.00,5.43,5.67
250.00,260.12,0.95,0.05,0.01,100000.00,338.31,0.01,0.41,0.00,9.26,9.68
250.00,260.11,0.95,0.05,0.01,25000.00,150.35,0.01,0.28,0.01,2.71,3.01
250.00,260.11,0.95,0.05,0.01,50000.00,225.53,0.01,0.27,0.00,5.20,5.48
250.00,260.09,0.95,0.05,0.01,25000.00,169.12,0.01,0.29,0.01,2.64,2.96
250.00,260.06,0.95,0.05,0.01,25000.00,193.23,0.01,0.31,0.01,2.55,2.90
250.00,260.06,0.95,0.05,0.01,50000.00,270.52,0.01,0.33,0.00,4.89,5.24
250.00,260.03,0.95,0.05,0.01,100000.00,450.76,0.01,0.61,0.00,8.35,8.97
250.00,260.02,0.95,0.05,0.01,25000.00,225.37,0.02,0.35,0.01,2.45,2.82
250.00,259.97,0.95,0.05,0.01,50000.00,337.93,0.01,0.43,0.00,4.52,4.97
250.00,259.97,0.95,0.05,0.01,25000.00,270.33,0.02,0.40,0.01,2.32,2.75
250.00,259.89,0.95,0.05,0.01,25000.00,337.70,0.02,0.49,0.01,2.17,2.69
250.00,259.84,0.95,0.05,0.01,100000.00,675.17,0.01,1.09,0.00,7.40,8.51
250.00,259.84,0.95,0.05,0.01,50000.00,450.10,0.01,0.62,0.00,4.11,4.75
250.00,259.75,0.95,0.05,0.01,25000.00,449.80,0.02,0.67,0.01,1.99,2.70
250.00,259.56,0.95,0.05,0.01,50000.00,673.73,0.01,1.10,0.00,3.69,4.81
250.00,259.48,0.95,0.05,0.01,25000.00,673.29,0.02,1.14,0.01,1.85,3.02
200.00,259.28,0.75,0.25,0.02,50000.00,192.07,0.25,0.69,0.08,2.72,3.74
200.00,259.22,0.75,0.25,0.02,50000.00,223.98,0.27,0.77,0.08,2.87,3.98
200.00,259.14,0.75,0.25,0.02,50000.00,268.61,0.29,0.88,0.08,3.07,4.32
200.00,259.01,0.75,0.25,0.02,50000.00,335.44,0.33,1.08,0.08,3.31,4.79
200.00,258.81,0.75,0.25,0.02,50000.00,446.55,0.37,1.45,0.07,3.49,5.39
200.00,258.48,0.75,0.25,0.02,25000.00,445.42,0.67,1.76,0.29,1.83,4.56
200.00,258.40,0.75,0.25,0.02,50000.00,667.71,0.45,2.37,0.07,3.70,6.59
200.00,258.08,0.75,0.25,0.02,25000.00,666.04,0.82,2.61,0.29,1.90,5.63
250.00,257.53,0.95,0.05,0.02,50000.00,147.38,0.00,0.16,0.00,5.78,5.95
250.00,257.50,0.95,0.05,0.02,50000.00,165.77,0.00,0.17,0.00,5.69,5.87
250.00,257.48,0.95,0.05,0.02,50000.00,189.41,0.00,0.20,0.00,5.54,5.74
250.00,257.46,0.95,0.05,0.02,25000.00,147.30,0.01,0.22,0.01,2.80,3.03
250.00,257.44,0.95,0.05,0.02,25000.00,165.69,0.01,0.23,0.01,2.74,2.99
250.00,257.44,0.95,0.05,0.02,50000.00,220.91,0.00,0.23,0.00,5.32,5.56
250.00,257.41,0.95,0.05,0.02,25000.00,189.32,0.01,0.25,0.01,2.65,2.92
250.00,257.38,0.95,0.05,0.02,50000.00,264.98,0.00,0.29,0.00,5.01,5.30
250.00,257.37,0.95,0.05,0.02,25000.00,220.80,0.01,0.28,0.01,2.54,2.84
250.00,257.32,0.95,0.05,0.02,25000.00,264.86,0.01,0.33,0.01,2.40,2.75
250.00,257.30,0.95,0.05,0.02,50000.00,331.02,0.00,0.38,0.00,4.62,5.00
250.00,257.24,0.95,0.05,0.02,25000.00,330.87,0.01,0.42,0.01,2.23,2.66
250.00,257.17,0.95,0.05,0.02,50000.00,440.90,0.01,0.55,0.00,4.18,4.74
250.00,257.11,0.95,0.05,0.02,25000.00,440.70,0.01,0.58,0.01,2.04,2.64
250.00,256.90,0.95,0.05,0.02,50000.00,659.96,0.01,1.00,0.00,3.71,4.71
250.00,256.85,0.95,0.05,0.02,25000.00,659.70,0.01,1.02,0.01,1.85,2.88
200.00,256.67,0.75,0.25,0.03,50000.00,164.70,0.22,0.62,0.07,2.56,3.47
200.00,256.12,0.75,0.25,0.02,100000.00,145.77,0.11,0.42,0.02,4.95,5.50
200.00,256.12,0.75,0.25,0.03,100000.00,145.77,0.11,0.42,0.02,4.95,5.50
200.00,256.11,0.75,0.25,0.03,25000.00,327.95,0.52,1.39,0.27,1.76,3.94
200.00,256.09,0.75,0.25,0.02,100000.00,163.95,0.11,0.46,0.02,4.86,5.45
200.00,256.09,0.75,0.25,0.03,100000.00,163.95,0.11,0.46,0.02,4.86,5.45
200.00,256.04,0.75,0.25,0.02,100000.00,187.31,0.12,0.52,0.02,4.84,5.49
200.00,256.04,0.75,0.25,0.03,100000.00,187.31,0.12,0.52,0.02,4.84,5.49
200.00,255.99,0.75,0.25,0.02,100000.00,218.43,0.13,0.60,0.02,4.94,5.68
200.00,255.99,0.75,0.25,0.03,100000.00,218.43,0.13,0.60,0.02,4.94,5.68
200.00,255.97,0.75,0.25,0.03,50000.00,187.19,0.22,0.67,0.07,2.65,3.61
200.00,255.91,0.75,0.25,0.03,50000.00,218.30,0.24,0.73,0.07,2.80,3.84
200.00,255.91,0.75,0.25,0.02,100000.00,261.96,0.14,0.72,0.02,5.26,6.13
200.00,255.91,0.75,0.25,0.03,100000.00,261.96,0.14,0.72,0.02,5.26,6.13
200.00,255.83,0.75,0.25,0.03,50000.00,261.80,0.26,0.84,0.07,3.00,4.17
200.00,255.79,0.75,0.25,0.02,100000.00,327.14,0.15,0.93,0.02,5.87,6.96
200.00,255.79,0.75,0.25,0.03,100000.00,327.14,0.15,0.93,0.02,5.87,6.96
200.00,255.71,0.75,0.25,0.03,50000.00,326.95,0.28,1.03,0.07,3.26,4.64
200.00,255.59,0.75,0.25,0.02,100000.00,435.52,0.18,1.30,0.02,6.69,8.18
200.00,255.59,0.75,0.25,0.03,100000.00,435.52,0.18,1.30,0.02,6.69,8.18
200.00,255.52,0.75,0.25,0.03,50000.00,435.27,0.33,1.39,0.07,3.48,5.26
200.00,255.20,0.75,0.25,0.02,100000.00,651.27,0.21,2.20,0.02,7.23,9.66
200.00,255.20,0.75,0.25,0.03,100000.00,651.27,0.21,2.20,0.02,7.23,9.66
200.00,255.19,0.75,0.25,0.03,25000.00,434.16,0.59,1.68,0.26,1.82,4.35
200.00,255.13,0.75,0.25,0.03,50000.00,650.92,0.39,2.26,0.07,3.69,6.41
250.00,254.97,0.95,0.05,0.02,100000.00,144.47,0.00,0.11,0.00,11.75,11.87
250.00,254.97,0.95,0.05,0.03,100000.00,144.47,0.00,0.11,0.00,11.76,11.87
250.00,254.96,0.95,0.05,0.03,50000.00,144.45,0.00,0.12,0.00,5.84,5.97
250.00,254.96,0.95,0.05,0.02,100000.00,162.51,0.00,0.13,0.00,11.63,11.76
250.00,254.96,0.95,0.05,0.03,100000.00,162.51,0.00,0.13,0.00,11.63,11.76
250.00,254.95,0.95,0.05,0.03,50000.00,162.49,0.00,0.14,0.00,5.77,5.91
250.00,254.94,0.95,0.05,0.02,100000.00,185.70,0.00,0.15,0.00,11.41,11.56
250.00,254.94,0.95,0.05,0.03,100000.00,185.70,0.00,0.15,0.00,11.41,11.56
250.00,254.93,0.95,0.05,0.03,50000.00,185.68,0.00,0.16,0.00,5.64,5.80
250.00,254.91,0.95,0.05,0.02,100000.00,216.60,0.00,0.18,0.00,11.02,11.20
250.00,254.91,0.95,0.05,0.03,100000.00,216.60,0.00,0.18,0.00,11.02,11.20
250.00,254.90,0.95,0.05,0.03,50000.00,216.58,0.00,0.19,0.00,5.43,5.63
250.00,254.88,0.95,0.05,0.02,100000.00,259.85,0.00,0.23,0.00,10.40,10.64
250.00,254.88,0.95,0.05,0.03,100000.00,259.85,0.00,0.23,0.00,10.40,10.64
250.00,254.87,0.95,0.05,0.03,50000.00,259.83,0.00,0.24,0.00,5.12,5.37
250.00,254.87,0.95,0.05,0.03,25000.00,144.35,0.00,0.16,0.00,2.87,3.04
250.00,254.84,0.95,0.05,0.03,25000.00,162.36,0.00,0.18,0.00,2.82,3.01
250.00,254.82,0.95,0.05,0.02,100000.00,324.68,0.00,0.31,0.00,9.55,9.86
250.00,254.82,0.95,0.05,0.03,100000.00,324.68,0.00,0.31,0.00,9.55,9.86
250.00,254.82,0.95,0.05,0.03,25000.00,185.52,0.00,0.19,0.00,2.75,2.95
250.00,254.82,0.95,0.05,0.03,50000.00,324.65,0.00,0.32,0.00,4.71,5.03
200.00,254.80,0.75,0.25,0.03,25000.00,649.25,0.71,2.50,0.26,1.88,5.34
250.00,254.78,0.95,0.05,0.03,25000.00,216.38,0.00,0.22,0.00,2.64,2.87
250.00,254.74,0.95,0.05,0.02,100000.00,432.60,0.00,0.47,0.00,8.56,9.03
250.00,254.74,0.95,0.05,0.03,100000.00,432.60,0.00,0.47,0.00,8.56,9.03
250.00,254.73,0.95,0.05,0.03,25000.00,259.55,0.00,0.27,0.00,2.49,2.76
250.00,254.73,0.95,0.05,0.03,50000.00,432.57,0.00,0.48,0.00,4.24,4.72
250.00,254.65,0.95,0.05,0.03,25000.00,324.23,0.00,0.34,0.00,2.30,2.65
250.00,254.56,0.95,0.05,0.02,100000.00,647.99,0.00,0.88,0.00,7.48,8.37
250.00,254.56,0.95,0.05,0.03,100000.00,647.99,0.00,0.88,0.00,7.48,8.37
250.00,254.55,0.95,0.05,0.03,50000.00,647.97,0.00,0.88,0.00,3.73,4.62
250.00,254.52,0.95,0.05,0.03,25000.00,431.87,0.00,0.50,0.00,2.09,2.59
250.00,254.26,0.95,0.05,0.03,25000.00,646.50,0.00,0.90,0.00,1.86,2.76
200.00,250.32,0.80,0.20,0.00,50000.00,139.25,1.17,0.53,0.06,1.23,2.99
200.00,250.26,0.80,0.20,0.00,50000.00,156.57,0.19,0.56,0.06,2.50,3.31
200.00,250.17,0.80,0.20,0.00,50000.00,178.81,0.20,0.60,0.06,2.58,3.45
200.00,250.06,0.80,0.20,0.00,50000.00,208.43,0.21,0.67,0.06,2.71,3.65
200.00,249.92,0.80,0.20,0.00,50000.00,249.83,0.23,0.76,0.06,2.91,3.96
200.00,249.85,0.80,0.20,0.00,25000.00,138.72,1.09,0.92,0.24,0.77,3.03
200.00,249.79,0.80,0.20,0.00,25000.00,155.98,1.09,0.94,0.24,0.79,3.07
200.00,249.72,0.80,0.20,0.00,50000.00,311.79,0.25,0.93,0.06,3.18,4.42
200.00,249.71,0.80,0.20,0.00,25000.00,178.15,1.11,0.97,0.24,0.81,3.12
200.00,249.65,0.80,0.20,0.01,50000.00,138.50,1.15,0.53,0.06,1.22,2.97
200.00,249.65,0.80,0.20,0.00,100000.00,138.50,0.10,0.38,0.02,5.05,5.54
200.00,249.63,0.80,0.20,0.00,100000.00,155.78,0.10,0.42,0.02,4.92,5.45
200.00,249.60,0.80,0.20,0.00,25000.00,207.67,1.13,1.01,0.24,0.83,3.21
200.00,249.60,0.80,0.20,0.00,100000.00,178.00,0.10,0.47,0.02,4.84,5.43
200.00,249.56,0.80,0.20,0.00,100000.00,207.59,0.11,0.55,0.02,4.87,5.55
200.00,249.50,0.80,0.20,0.00,100000.00,248.99,0.12,0.66,0.02,5.11,5.91
200.00,249.47,0.80,0.20,0.00,25000.00,248.94,1.16,1.08,0.24,0.85,3.33
200.00,249.42,0.80,0.20,0.00,50000.00,414.75,0.28,1.26,0.06,3.44,5.05
200.00,249.40,0.80,0.20,0.00,100000.00,311.00,0.13,0.85,0.01,5.67,6.67
200.00,249.37,0.80,0.20,0.01,25000.00,138.19,1.07,0.93,0.24,0.77,3.01
200.00,249.35,0.80,0.20,0.03,25000.00,138.17,1.07,0.94,0.24,0.77,3.02
200.00,249.34,0.80,0.20,0.01,25000.00,155.43,1.08,0.96,0.24,0.79,3.06
200.00,249.32,0.80,0.20,0.03,25000.00,155.41,1.08,0.96,0.24,0.79,3.07
200.00,249.32,0.80,0.20,0.02,25000.00,138.14,1.07,0.93,0.24,0.77,3.01
200.00,249.31,0.80,0.20,0.03,25000.00,177.59,1.09,0.99,0.24,0.81,3.13
200.00,249.30,0.80,0.20,0.01,25000.00,177.58,1.09,0.99,0.24,0.81,3.13
200.00,249.29,0.80,0.20,0.02,25000.00,155.36,1.08,0.95,0.24,0.79,3.06
200.00,249.28,0.80,0.20,0.00,25000.00,310.70,0.44,1.20,0.24,1.75,3.63
200.00,249.25,0.80,0.20,0.01,25000.00,207.09,1.11,1.04,0.24,0.83,3.22
